user_id,total_orders,recency_days,m_proxy_value,as_of_date,R_score,F_score,M_score,RFM_Cell,rfm_segment
164578,8,44,47,2023-12-31,2,3,2,232,Average Purchaser
164579,4,50,51,2023-12-31,1,1,2,112,Low-Value / Lost
164580,27,14,154,2023-12-31,4,5,4,454,Champion / Loyal
164581,23,36,288,2023-12-31,3,4,5,345,Need Attention
164582,12,35,67,2023-12-31,3,3,3,333,Need Attention
164583,5,28,91,2023-12-31,3,1,3,313,Need Attention
164584,16,10,94,2023-12-31,5,4,3,543,Average Purchaser
164585,31,2,332,2023-12-31,5,5,5,555,Champion / Loyal
164586,6,17,57,2023-12-31,4,2,2,422,New / Promising
164587,19,46,125,2023-12-31,2,4,4,244,High-Value At-Risk
164588,14,48,130,2023-12-31,2,4,4,244,High-Value At-Risk
164589,49,24,602,2023-12-31,4,5,5,455,Champion / Loyal
164590,12,0,135,2023-12-31,5,3,4,534,Average Purchaser
164591,14,2,106,2023-12-31,5,4,3,543,Average Purchaser
164592,11,54,100,2023-12-31,1,3,3,133,Average Purchaser
164593,17,23,32,2023-12-31,4,4,1,441,Average Purchaser
164594,4,36,10,2023-12-31,3,1,1,311,Average Purchaser
164595,7,19,61,2023-12-31,4,2,2,422,New / Promising
164596,10,6,169,2023-12-31,5,3,4,534,Average Purchaser
164597,11,51,34,2023-12-31,1,3,2,132,Average Purchaser
164598,4,34,9,2023-12-31,3,1,1,311,Average Purchaser
164599,5,55,34,2023-12-31,1,1,2,112,Low-Value / Lost
164600,13,13,132,2023-12-31,4,4,4,444,Champion / Loyal
164601,6,31,46,2023-12-31,3,2,2,322,Average Purchaser
164602,6,3,18,2023-12-31,5,2,1,521,New / Promising
164603,39,7,234,2023-12-31,5,5,5,555,Champion / Loyal
164604,4,20,75,2023-12-31,4,1,3,413,New / Promising
164605,56,3,557,2023-12-31,5,5,5,555,Champion / Loyal
164606,7,36,68,2023-12-31,3,2,3,323,Need Attention
164607,14,56,67,2023-12-31,1,4,3,143,High-Value At-Risk
164608,16,57,31,2023-12-31,1,4,1,141,High-Value At-Risk
164609,8,21,118,2023-12-31,4,3,4,434,Average Purchaser
164610,13,20,185,2023-12-31,4,4,4,444,Champion / Loyal
164611,7,37,66,2023-12-31,2,2,3,223,Average Purchaser
164612,53,20,876,2023-12-31,4,5,5,455,Champion / Loyal
164613,24,47,299,2023-12-31,2,5,5,255,High-Value At-Risk
164614,19,1,91,2023-12-31,5,4,3,543,Average Purchaser
164615,32,47,221,2023-12-31,2,5,4,254,High-Value At-Risk
164616,4,1,42,2023-12-31,5,1,2,512,New / Promising
164617,5,42,18,2023-12-31,2,1,1,211,Low-Value / Lost
164618,5,56,25,2023-12-31,1,1,1,111,Low-Value / Lost
164619,8,19,51,2023-12-31,4,3,2,432,Average Purchaser
164620,4,22,32,2023-12-31,4,1,1,411,New / Promising
164621,10,10,135,2023-12-31,5,3,4,534,Average Purchaser
164622,15,24,126,2023-12-31,4,4,4,444,Champion / Loyal
164623,8,48,62,2023-12-31,2,3,3,233,Average Purchaser
164624,12,8,90,2023-12-31,5,3,3,533,Average Purchaser
164625,9,16,45,2023-12-31,4,3,2,432,Average Purchaser
164626,9,30,143,2023-12-31,3,3,4,334,Need Attention
164627,24,38,606,2023-12-31,2,5,5,255,High-Value At-Risk
164628,4,24,23,2023-12-31,4,1,1,411,New / Promising
164629,5,36,23,2023-12-31,3,1,1,311,Average Purchaser
164630,13,22,94,2023-12-31,4,4,3,443,Average Purchaser
164631,4,17,17,2023-12-31,4,1,1,411,New / Promising
164632,34,29,621,2023-12-31,3,5,5,355,Need Attention
164633,13,9,35,2023-12-31,5,4,2,542,Average Purchaser
164634,26,42,290,2023-12-31,2,5,5,255,High-Value At-Risk
164635,30,15,351,2023-12-31,4,5,5,455,Champion / Loyal
164636,11,34,100,2023-12-31,3,3,3,333,Need Attention
164637,28,29,252,2023-12-31,3,5,5,355,Need Attention
164638,11,48,52,2023-12-31,2,3,2,232,Average Purchaser
164639,23,48,171,2023-12-31,2,4,4,244,High-Value At-Risk
164640,5,57,33,2023-12-31,1,1,2,112,Low-Value / Lost
164641,7,9,72,2023-12-31,5,2,3,523,New / Promising
164642,4,45,11,2023-12-31,2,1,1,211,Low-Value / Lost
164643,4,16,25,2023-12-31,4,1,1,411,New / Promising
164644,5,39,20,2023-12-31,2,1,1,211,Low-Value / Lost
164645,8,56,94,2023-12-31,1,3,3,133,Average Purchaser
164646,19,54,79,2023-12-31,1,4,3,143,High-Value At-Risk
164647,4,52,21,2023-12-31,1,1,1,111,Low-Value / Lost
164648,33,36,309,2023-12-31,3,5,5,355,Need Attention
164649,35,4,212,2023-12-31,5,5,4,554,Champion / Loyal
164650,9,31,115,2023-12-31,3,3,4,334,Need Attention
164651,20,6,121,2023-12-31,5,4,4,544,Champion / Loyal
164652,11,3,80,2023-12-31,5,3,3,533,Average Purchaser
164653,28,10,247,2023-12-31,5,5,5,555,Champion / Loyal
164654,4,5,32,2023-12-31,5,1,1,511,New / Promising
164655,12,50,178,2023-12-31,1,3,4,134,High-Value At-Risk
164656,6,37,54,2023-12-31,2,2,2,222,Low-Value / Lost
164657,17,8,302,2023-12-31,5,4,5,545,Champion / Loyal
164658,6,35,38,2023-12-31,3,2,2,322,Average Purchaser
164659,17,41,189,2023-12-31,2,4,4,244,High-Value At-Risk
164660,26,59,134,2023-12-31,1,5,4,154,High-Value At-Risk
164661,28,44,418,2023-12-31,2,5,5,255,High-Value At-Risk
164662,4,31,22,2023-12-31,3,1,1,311,Average Purchaser
164663,12,59,67,2023-12-31,1,3,3,133,Average Purchaser
164664,4,18,16,2023-12-31,4,1,1,411,New / Promising
164665,16,42,90,2023-12-31,2,4,3,243,High-Value At-Risk
164666,4,15,17,2023-12-31,4,1,1,411,New / Promising
164667,7,44,12,2023-12-31,2,2,1,221,Low-Value / Lost
164668,12,24,95,2023-12-31,4,3,3,433,Average Purchaser
164669,32,24,293,2023-12-31,4,5,5,455,Champion / Loyal
164670,4,54,27,2023-12-31,1,1,1,111,Low-Value / Lost
164671,27,1,196,2023-12-31,5,5,4,554,Champion / Loyal
164672,8,10,146,2023-12-31,5,3,4,534,Average Purchaser
164673,52,11,660,2023-12-31,5,5,5,555,Champion / Loyal
164674,14,48,188,2023-12-31,2,4,4,244,High-Value At-Risk
164675,7,47,42,2023-12-31,2,2,2,222,Low-Value / Lost
164676,8,2,132,2023-12-31,5,3,4,534,Average Purchaser
164677,4,58,55,2023-12-31,1,1,2,112,Low-Value / Lost
164678,32,44,450,2023-12-31,2,5,5,255,High-Value At-Risk
164679,12,8,117,2023-12-31,5,3,4,534,Average Purchaser
164680,51,30,509,2023-12-31,3,5,5,355,Need Attention
164681,13,49,194,2023-12-31,1,4,4,144,High-Value At-Risk
164682,5,1,135,2023-12-31,5,1,4,514,New / Promising
164683,10,25,107,2023-12-31,3,3,3,333,Need Attention
164684,4,9,14,2023-12-31,5,1,1,511,New / Promising
164685,17,45,159,2023-12-31,2,4,4,244,High-Value At-Risk
164686,12,31,50,2023-12-31,3,3,2,332,Need Attention
164687,6,45,25,2023-12-31,2,2,1,221,Low-Value / Lost
164688,5,7,40,2023-12-31,5,1,2,512,New / Promising
164689,6,31,43,2023-12-31,3,2,2,322,Average Purchaser
164690,6,43,52,2023-12-31,2,2,2,222,Low-Value / Lost
164691,31,54,101,2023-12-31,1,5,3,153,High-Value At-Risk
164692,25,7,271,2023-12-31,5,5,5,555,Champion / Loyal
164693,16,59,88,2023-12-31,1,4,3,143,High-Value At-Risk
164694,37,20,474,2023-12-31,4,5,5,455,Champion / Loyal
164695,4,47,17,2023-12-31,2,1,1,211,Low-Value / Lost
164696,6,37,35,2023-12-31,2,2,2,222,Low-Value / Lost
164697,14,35,46,2023-12-31,3,4,2,342,Need Attention
164698,5,52,61,2023-12-31,1,1,2,112,Low-Value / Lost
164699,93,38,916,2023-12-31,2,5,5,255,High-Value At-Risk
164700,9,15,54,2023-12-31,4,3,2,432,Average Purchaser
164701,6,15,35,2023-12-31,4,2,2,422,New / Promising
164702,33,4,153,2023-12-31,5,5,4,554,Champion / Loyal
164703,4,38,19,2023-12-31,2,1,1,211,Low-Value / Lost
164704,20,20,209,2023-12-31,4,4,4,444,Champion / Loyal
164705,10,18,58,2023-12-31,4,3,2,432,Average Purchaser
164706,17,22,427,2023-12-31,4,4,5,445,Champion / Loyal
164707,48,55,713,2023-12-31,1,5,5,155,High-Value At-Risk
164708,10,50,48,2023-12-31,1,3,2,132,Average Purchaser
164709,8,30,50,2023-12-31,3,3,2,332,Need Attention
164710,12,3,92,2023-12-31,5,3,3,533,Average Purchaser
164711,16,14,20,2023-12-31,4,4,1,441,Average Purchaser
164712,4,6,24,2023-12-31,5,1,1,511,New / Promising
164713,4,44,19,2023-12-31,2,1,1,211,Low-Value / Lost
164714,5,21,53,2023-12-31,4,1,2,412,New / Promising
164715,17,36,178,2023-12-31,3,4,4,344,Need Attention
164716,8,19,41,2023-12-31,4,3,2,432,Average Purchaser
164717,34,10,248,2023-12-31,5,5,5,555,Champion / Loyal
164718,12,46,149,2023-12-31,2,3,4,234,High-Value At-Risk
164719,11,23,73,2023-12-31,4,3,3,433,Average Purchaser
164720,30,39,243,2023-12-31,2,5,5,255,High-Value At-Risk
164721,27,2,43,2023-12-31,5,5,2,552,Average Purchaser
164722,5,10,8,2023-12-31,5,1,1,511,New / Promising
164723,78,20,1081,2023-12-31,4,5,5,455,Champion / Loyal
164724,37,54,333,2023-12-31,1,5,5,155,High-Value At-Risk
164725,10,15,35,2023-12-31,4,3,2,432,Average Purchaser
164726,14,25,304,2023-12-31,3,4,5,345,Need Attention
164727,12,45,134,2023-12-31,2,3,4,234,High-Value At-Risk
164728,22,58,230,2023-12-31,1,4,4,144,High-Value At-Risk
164729,10,15,38,2023-12-31,4,3,2,432,Average Purchaser
164730,18,30,107,2023-12-31,3,4,3,343,Need Attention
164731,16,56,77,2023-12-31,1,4,3,143,High-Value At-Risk
164732,100,37,674,2023-12-31,2,5,5,255,High-Value At-Risk
164733,4,43,31,2023-12-31,2,1,1,211,Low-Value / Lost
164734,18,25,127,2023-12-31,3,4,4,344,Need Attention
164735,10,45,92,2023-12-31,2,3,3,233,Average Purchaser
164736,19,16,93,2023-12-31,4,4,3,443,Average Purchaser
164737,4,4,14,2023-12-31,5,1,1,511,New / Promising
164738,26,46,360,2023-12-31,2,5,5,255,High-Value At-Risk
164739,23,1,187,2023-12-31,5,4,4,544,Champion / Loyal
164740,6,13,104,2023-12-31,4,2,3,423,New / Promising
164741,6,7,18,2023-12-31,5,2,1,521,New / Promising
164742,7,45,70,2023-12-31,2,2,3,223,Average Purchaser
164743,8,58,99,2023-12-31,1,3,3,133,Average Purchaser
164744,17,13,135,2023-12-31,4,4,4,444,Champion / Loyal
164745,10,27,36,2023-12-31,3,3,2,332,Need Attention
164746,4,9,9,2023-12-31,5,1,1,511,New / Promising
164747,9,57,20,2023-12-31,1,3,1,131,Average Purchaser
164748,14,48,98,2023-12-31,2,4,3,243,High-Value At-Risk
164749,4,18,9,2023-12-31,4,1,1,411,New / Promising
164750,22,42,187,2023-12-31,2,4,4,244,High-Value At-Risk
164751,5,41,76,2023-12-31,2,1,3,213,Average Purchaser
164752,41,57,707,2023-12-31,1,5,5,155,High-Value At-Risk
164753,14,50,140,2023-12-31,1,4,4,144,High-Value At-Risk
164754,4,33,24,2023-12-31,3,1,1,311,Average Purchaser
164755,48,34,575,2023-12-31,3,5,5,355,Need Attention
164756,48,10,633,2023-12-31,5,5,5,555,Champion / Loyal
164757,16,19,281,2023-12-31,4,4,5,445,Champion / Loyal
164758,5,35,58,2023-12-31,3,1,2,312,Average Purchaser
164759,25,27,303,2023-12-31,3,5,5,355,Need Attention
164760,6,45,71,2023-12-31,2,2,3,223,Average Purchaser
164761,6,13,43,2023-12-31,4,2,2,422,New / Promising
164762,4,35,12,2023-12-31,3,1,1,311,Average Purchaser
164763,4,49,23,2023-12-31,1,1,1,111,Low-Value / Lost
164764,10,41,28,2023-12-31,2,3,1,231,Average Purchaser
164765,9,29,90,2023-12-31,3,3,3,333,Need Attention
164766,6,44,175,2023-12-31,2,2,4,224,High-Value At-Risk
164767,30,33,537,2023-12-31,3,5,5,355,Need Attention
164768,13,46,70,2023-12-31,2,4,3,243,High-Value At-Risk
164769,18,38,132,2023-12-31,2,4,4,244,High-Value At-Risk
164770,5,27,21,2023-12-31,3,1,1,311,Average Purchaser
164771,11,46,213,2023-12-31,2,3,4,234,High-Value At-Risk
164772,12,34,106,2023-12-31,3,3,3,333,Need Attention
164773,9,39,95,2023-12-31,2,3,3,233,Average Purchaser
164774,42,49,476,2023-12-31,1,5,5,155,High-Value At-Risk
164775,27,10,453,2023-12-31,5,5,5,555,Champion / Loyal
164776,5,51,34,2023-12-31,1,1,2,112,Low-Value / Lost
164777,70,54,440,2023-12-31,1,5,5,155,High-Value At-Risk
164778,16,31,54,2023-12-31,3,4,2,342,Need Attention
164779,40,27,40,2023-12-31,3,5,2,352,Need Attention
164780,20,4,120,2023-12-31,5,4,4,544,Champion / Loyal
164781,15,33,33,2023-12-31,3,4,2,342,Need Attention
164782,55,16,239,2023-12-31,4,5,5,455,Champion / Loyal
164783,15,55,178,2023-12-31,1,4,4,144,High-Value At-Risk
164784,18,10,124,2023-12-31,5,4,4,544,Champion / Loyal
164785,21,19,252,2023-12-31,4,4,5,445,Champion / Loyal
164786,10,43,26,2023-12-31,2,3,1,231,Average Purchaser
164787,4,24,47,2023-12-31,4,1,2,412,New / Promising
164788,10,37,25,2023-12-31,2,3,1,231,Average Purchaser
164789,10,23,27,2023-12-31,4,3,1,431,Average Purchaser
164790,5,3,44,2023-12-31,5,1,2,512,New / Promising
164791,5,37,17,2023-12-31,2,1,1,211,Low-Value / Lost
164792,18,37,95,2023-12-31,2,4,3,243,High-Value At-Risk
164793,5,22,53,2023-12-31,4,1,2,412,New / Promising
164794,5,18,24,2023-12-31,4,1,1,411,New / Promising
164795,8,23,76,2023-12-31,4,3,3,433,Average Purchaser
164796,7,29,21,2023-12-31,3,2,1,321,Average Purchaser
164797,8,52,95,2023-12-31,1,3,3,133,Average Purchaser
164798,9,0,43,2023-12-31,5,3,2,532,Average Purchaser
164799,33,21,435,2023-12-31,4,5,5,455,Champion / Loyal
164800,22,8,170,2023-12-31,5,4,4,544,Champion / Loyal
164801,12,28,127,2023-12-31,3,3,4,334,Need Attention
164802,8,17,78,2023-12-31,4,3,3,433,Average Purchaser
164803,10,31,43,2023-12-31,3,3,2,332,Need Attention
164804,14,58,124,2023-12-31,1,4,4,144,High-Value At-Risk
164805,8,17,91,2023-12-31,4,3,3,433,Average Purchaser
164806,25,3,106,2023-12-31,5,5,3,553,Average Purchaser
164807,6,41,38,2023-12-31,2,2,2,222,Low-Value / Lost
164808,18,54,350,2023-12-31,1,4,5,145,High-Value At-Risk
164809,6,16,57,2023-12-31,4,2,2,422,New / Promising
164810,8,24,112,2023-12-31,4,3,3,433,Average Purchaser
164811,57,11,303,2023-12-31,5,5,5,555,Champion / Loyal
164812,58,52,552,2023-12-31,1,5,5,155,High-Value At-Risk
164813,30,18,87,2023-12-31,4,5,3,453,Average Purchaser
164814,11,53,173,2023-12-31,1,3,4,134,High-Value At-Risk
164815,28,37,232,2023-12-31,2,5,5,255,High-Value At-Risk
164816,14,54,29,2023-12-31,1,4,1,141,High-Value At-Risk
164817,6,29,33,2023-12-31,3,2,2,322,Average Purchaser
164818,32,41,169,2023-12-31,2,5,4,254,High-Value At-Risk
164819,14,51,243,2023-12-31,1,4,5,145,High-Value At-Risk
164820,33,9,259,2023-12-31,5,5,5,555,Champion / Loyal
164821,7,30,118,2023-12-31,3,2,4,324,Need Attention
164822,11,40,106,2023-12-31,2,3,3,233,Average Purchaser
164823,15,55,148,2023-12-31,1,4,4,144,High-Value At-Risk
164824,4,29,28,2023-12-31,3,1,1,311,Average Purchaser
164825,25,18,661,2023-12-31,4,5,5,455,Champion / Loyal
164826,15,59,103,2023-12-31,1,4,3,143,High-Value At-Risk
164827,4,46,25,2023-12-31,2,1,1,211,Low-Value / Lost
164828,15,11,243,2023-12-31,5,4,5,545,Champion / Loyal
164829,9,0,116,2023-12-31,5,3,4,534,Average Purchaser
164830,12,8,233,2023-12-31,5,3,5,535,Average Purchaser
164831,11,44,29,2023-12-31,2,3,1,231,Average Purchaser
164832,5,42,35,2023-12-31,2,1,2,212,Low-Value / Lost
164833,50,2,196,2023-12-31,5,5,4,554,Champion / Loyal
164834,8,54,101,2023-12-31,1,3,3,133,Average Purchaser
164835,21,9,374,2023-12-31,5,4,5,545,Champion / Loyal
164836,38,19,358,2023-12-31,4,5,5,455,Champion / Loyal
164837,37,46,597,2023-12-31,2,5,5,255,High-Value At-Risk
164838,35,42,518,2023-12-31,2,5,5,255,High-Value At-Risk
164839,85,23,397,2023-12-31,4,5,5,455,Champion / Loyal
164840,45,36,371,2023-12-31,3,5,5,355,Need Attention
164841,6,12,49,2023-12-31,5,2,2,522,New / Promising
164842,7,55,33,2023-12-31,1,2,2,122,Low-Value / Lost
164843,20,28,304,2023-12-31,3,4,5,345,Need Attention
164844,27,1,195,2023-12-31,5,5,4,554,Champion / Loyal
164845,11,16,139,2023-12-31,4,3,4,434,Average Purchaser
164846,9,29,60,2023-12-31,3,3,2,332,Need Attention
164847,48,31,341,2023-12-31,3,5,5,355,Need Attention
164848,4,55,35,2023-12-31,1,1,2,112,Low-Value / Lost
164849,24,45,141,2023-12-31,2,5,4,254,High-Value At-Risk
164850,11,42,145,2023-12-31,2,3,4,234,High-Value At-Risk
164851,23,28,185,2023-12-31,3,4,4,344,Need Attention
164852,9,58,92,2023-12-31,1,3,3,133,Average Purchaser
164853,27,59,323,2023-12-31,1,5,5,155,High-Value At-Risk
164854,20,59,249,2023-12-31,1,4,5,145,High-Value At-Risk
164855,34,56,151,2023-12-31,1,5,4,154,High-Value At-Risk
164856,9,28,68,2023-12-31,3,3,3,333,Need Attention
164857,20,42,158,2023-12-31,2,4,4,244,High-Value At-Risk
164858,9,27,79,2023-12-31,3,3,3,333,Need Attention
164859,4,31,24,2023-12-31,3,1,1,311,Average Purchaser
164860,6,15,18,2023-12-31,4,2,1,421,New / Promising
164861,8,34,137,2023-12-31,3,3,4,334,Need Attention
164862,14,0,133,2023-12-31,5,4,4,544,Champion / Loyal
164863,30,19,193,2023-12-31,4,5,4,454,Champion / Loyal
164864,17,2,34,2023-12-31,5,4,2,542,Average Purchaser
164865,6,49,48,2023-12-31,1,2,2,122,Low-Value / Lost
164866,7,20,64,2023-12-31,4,2,3,423,New / Promising
164867,31,12,232,2023-12-31,5,5,5,555,Champion / Loyal
164868,10,30,27,2023-12-31,3,3,1,331,Need Attention
164869,4,21,15,2023-12-31,4,1,1,411,New / Promising
164870,15,13,217,2023-12-31,4,4,4,444,Champion / Loyal
164871,19,17,232,2023-12-31,4,4,5,445,Champion / Loyal
164872,4,3,16,2023-12-31,5,1,1,511,New / Promising
164873,7,12,74,2023-12-31,5,2,3,523,New / Promising
164874,9,33,51,2023-12-31,3,3,2,332,Need Attention
164875,13,11,75,2023-12-31,5,4,3,543,Average Purchaser
164876,15,16,163,2023-12-31,4,4,4,444,Champion / Loyal
164877,29,15,249,2023-12-31,4,5,5,455,Champion / Loyal
164878,11,10,79,2023-12-31,5,3,3,533,Average Purchaser
164879,7,59,71,2023-12-31,1,2,3,123,Average Purchaser
164880,6,46,55,2023-12-31,2,2,2,222,Low-Value / Lost
164881,7,25,99,2023-12-31,3,2,3,323,Need Attention
164882,8,57,100,2023-12-31,1,3,3,133,Average Purchaser
164883,22,18,364,2023-12-31,4,4,5,445,Champion / Loyal
164884,7,47,22,2023-12-31,2,2,1,221,Low-Value / Lost
164885,24,2,234,2023-12-31,5,5,5,555,Champion / Loyal
164886,17,21,241,2023-12-31,4,4,5,445,Champion / Loyal
164887,11,4,114,2023-12-31,5,3,4,534,Average Purchaser
164888,4,14,10,2023-12-31,4,1,1,411,New / Promising
164889,28,10,199,2023-12-31,5,5,4,554,Champion / Loyal
164890,26,2,209,2023-12-31,5,5,4,554,Champion / Loyal
164891,4,47,22,2023-12-31,2,1,1,211,Low-Value / Lost
164892,33,23,295,2023-12-31,4,5,5,455,Champion / Loyal
164893,5,27,63,2023-12-31,3,1,3,313,Need Attention
164894,80,32,391,2023-12-31,3,5,5,355,Need Attention
164895,6,46,55,2023-12-31,2,2,2,222,Low-Value / Lost
164896,51,17,378,2023-12-31,4,5,5,455,Champion / Loyal
164897,5,49,19,2023-12-31,1,1,1,111,Low-Value / Lost
164898,22,17,163,2023-12-31,4,4,4,444,Champion / Loyal
164899,24,0,242,2023-12-31,5,5,5,555,Champion / Loyal
164900,18,0,217,2023-12-31,5,4,4,544,Champion / Loyal
164901,25,49,70,2023-12-31,1,5,3,153,High-Value At-Risk
164902,8,19,64,2023-12-31,4,3,3,433,Average Purchaser
164903,9,51,43,2023-12-31,1,3,2,132,Average Purchaser
164904,19,23,227,2023-12-31,4,4,4,444,Champion / Loyal
164905,5,48,48,2023-12-31,2,1,2,212,Low-Value / Lost
164906,100,0,728,2023-12-31,5,5,5,555,Champion / Loyal
164907,20,2,314,2023-12-31,5,4,5,545,Champion / Loyal
164908,25,36,517,2023-12-31,3,5,5,355,Need Attention
164909,4,28,7,2023-12-31,3,1,1,311,Average Purchaser
164910,8,34,47,2023-12-31,3,3,2,332,Need Attention
164911,12,39,129,2023-12-31,2,3,4,234,High-Value At-Risk
164912,5,23,12,2023-12-31,4,1,1,411,New / Promising
164913,21,52,107,2023-12-31,1,4,3,143,High-Value At-Risk
164914,6,58,19,2023-12-31,1,2,1,121,Low-Value / Lost
164915,8,56,52,2023-12-31,1,3,2,132,Average Purchaser
164916,18,36,120,2023-12-31,3,4,4,344,Need Attention
164917,5,45,35,2023-12-31,2,1,2,212,Low-Value / Lost
164918,100,36,886,2023-12-31,3,5,5,355,Need Attention
164919,25,45,310,2023-12-31,2,5,5,255,High-Value At-Risk
164920,21,14,157,2023-12-31,4,4,4,444,Champion / Loyal
164921,35,54,86,2023-12-31,1,5,3,153,High-Value At-Risk
164922,21,56,405,2023-12-31,1,4,5,145,High-Value At-Risk
164923,5,10,6,2023-12-31,5,1,1,511,New / Promising
164924,25,2,139,2023-12-31,5,5,4,554,Champion / Loyal
164925,36,14,336,2023-12-31,4,5,5,455,Champion / Loyal
164926,8,52,44,2023-12-31,1,3,2,132,Average Purchaser
164927,100,33,905,2023-12-31,3,5,5,355,Need Attention
164928,18,10,118,2023-12-31,5,4,4,544,Champion / Loyal
164929,38,47,157,2023-12-31,2,5,4,254,High-Value At-Risk
164930,39,9,362,2023-12-31,5,5,5,555,Champion / Loyal
164931,5,12,26,2023-12-31,5,1,1,511,New / Promising
164932,6,35,67,2023-12-31,3,2,3,323,Need Attention
164933,4,28,48,2023-12-31,3,1,2,312,Average Purchaser
164934,5,52,10,2023-12-31,1,1,1,111,Low-Value / Lost
164935,7,29,12,2023-12-31,3,2,1,321,Average Purchaser
164936,55,0,366,2023-12-31,5,5,5,555,Champion / Loyal
164937,7,58,39,2023-12-31,1,2,2,122,Low-Value / Lost
164938,4,28,20,2023-12-31,3,1,1,311,Average Purchaser
164939,47,53,312,2023-12-31,1,5,5,155,High-Value At-Risk
164940,5,32,13,2023-12-31,3,1,1,311,Average Purchaser
164941,83,9,1153,2023-12-31,5,5,5,555,Champion / Loyal
164942,6,29,50,2023-12-31,3,2,2,322,Average Purchaser
164943,5,58,39,2023-12-31,1,1,2,112,Low-Value / Lost
164944,32,46,200,2023-12-31,2,5,4,254,High-Value At-Risk
164945,4,17,48,2023-12-31,4,1,2,412,New / Promising
164946,14,53,148,2023-12-31,1,4,4,144,High-Value At-Risk
164947,30,3,315,2023-12-31,5,5,5,555,Champion / Loyal
164948,4,29,54,2023-12-31,3,1,2,312,Average Purchaser
164949,70,42,1129,2023-12-31,2,5,5,255,High-Value At-Risk
164950,9,11,39,2023-12-31,5,3,2,532,Average Purchaser
164951,8,34,29,2023-12-31,3,3,1,331,Need Attention
164952,5,30,74,2023-12-31,3,1,3,313,Need Attention
164953,14,20,101,2023-12-31,4,4,3,443,Average Purchaser
164954,21,35,191,2023-12-31,3,4,4,344,Need Attention
164955,4,17,8,2023-12-31,4,1,1,411,New / Promising
164956,15,6,293,2023-12-31,5,4,5,545,Champion / Loyal
164957,6,38,81,2023-12-31,2,2,3,223,Average Purchaser
164958,5,8,47,2023-12-31,5,1,2,512,New / Promising
164959,8,14,113,2023-12-31,4,3,4,434,Average Purchaser
164960,15,57,386,2023-12-31,1,4,5,145,High-Value At-Risk
164961,9,6,48,2023-12-31,5,3,2,532,Average Purchaser
164962,28,46,133,2023-12-31,2,5,4,254,High-Value At-Risk
164963,7,22,17,2023-12-31,4,2,1,421,New / Promising
164964,30,6,247,2023-12-31,5,5,5,555,Champion / Loyal
164965,6,14,58,2023-12-31,4,2,2,422,New / Promising
164966,4,44,25,2023-12-31,2,1,1,211,Low-Value / Lost
164967,5,31,50,2023-12-31,3,1,2,312,Average Purchaser
164968,5,5,28,2023-12-31,5,1,1,511,New / Promising
164969,5,10,54,2023-12-31,5,1,2,512,New / Promising
164970,5,21,43,2023-12-31,4,1,2,412,New / Promising
164971,100,36,891,2023-12-31,3,5,5,355,Need Attention
164972,12,16,36,2023-12-31,4,3,2,432,Average Purchaser
164973,12,29,181,2023-12-31,3,3,4,334,Need Attention
164974,48,22,962,2023-12-31,4,5,5,455,Champion / Loyal
164975,7,43,63,2023-12-31,2,2,3,223,Average Purchaser
164976,11,44,33,2023-12-31,2,3,2,232,Average Purchaser
164977,15,23,127,2023-12-31,4,4,4,444,Champion / Loyal
