user_id,product_id,last_product_order_ts,last_purchase_days_ago,avg_replenishment_days,mock_inventory,overdue_ratio,R_score,F_score,M_score,rfm_segment,risk_id
54,42768,2023-08-30,123,56.0,134,2.2,4,5,5,Champion / Loyal,job_e06ac3b9:54:42768
31,35413,2023-11-15,46,21.0,431,2.19,4,4,5,Champion / Loyal,job_e06ac3b9:31:35413
31,16600,2023-11-15,46,21.0,399,2.19,4,4,5,Champion / Loyal,job_e06ac3b9:31:16600
31,23572,2023-11-15,46,21.0,354,2.19,4,4,5,Champion / Loyal,job_e06ac3b9:31:23572
37,7863,2023-10-24,68,31.0,203,2.19,4,4,4,Champion / Loyal,job_e06ac3b9:37:7863
55,17616,2023-11-02,59,27.0,383,2.19,3,2,3,Need Attention,job_e06ac3b9:55:17616
28,8529,2023-11-02,59,27.0,178,2.19,3,5,4,Need Attention,job_e06ac3b9:28:8529
31,17333,2023-11-15,46,21.0,96,2.19,4,4,5,Champion / Loyal,job_e06ac3b9:31:17333
31,2422,2023-11-15,46,21.0,456,2.19,4,4,5,Champion / Loyal,job_e06ac3b9:31:2422
31,6387,2023-11-15,46,21.0,223,2.19,4,4,5,Champion / Loyal,job_e06ac3b9:31:6387
19,41302,2023-11-03,58,26.5,247,2.19,5,3,4,Average Purchaser,job_e06ac3b9:19:41302
31,48599,2023-11-15,46,21.0,334,2.19,4,4,5,Champion / Loyal,job_e06ac3b9:31:48599
31,27828,2023-11-15,46,21.0,498,2.19,4,4,5,Champion / Loyal,job_e06ac3b9:31:27828
61,19003,2023-11-13,48,22.0,341,2.18,5,1,3,New / Promising,job_e06ac3b9:61:19003
46,14814,2023-09-11,111,51.0,112,2.18,1,4,4,High-Value At-Risk,job_e06ac3b9:46:14814
58,622,2023-12-07,24,11.0,473,2.18,4,4,3,Average Purchaser,job_e06ac3b9:58:622
12,16185,2023-10-31,61,28.0,356,2.18,3,2,3,Need Attention,job_e06ac3b9:12:16185
63,33636,2023-11-09,52,24.0,362,2.17,3,5,5,Need Attention,job_e06ac3b9:63:33636
38,7948,2023-10-01,91,42.0,187,2.17,4,3,4,Average Purchaser,job_e06ac3b9:38:7948
11,15261,2023-11-08,53,24.5,64,2.16,4,2,3,New / Promising,job_e06ac3b9:11:15261
5,26604,2023-11-08,53,24.5,388,2.16,2,1,2,Low-Value / Lost,job_e06ac3b9:5:26604
38,21376,2023-09-04,118,55.0,247,2.15,4,3,4,Average Purchaser,job_e06ac3b9:38:21376
9,30252,2023-11-05,56,26.0,146,2.15,3,1,3,Need Attention,job_e06ac3b9:9:30252
58,40411,2023-12-01,30,14.0,310,2.14,4,4,3,Average Purchaser,job_e06ac3b9:58:40411
34,34310,2023-10-30,62,29.0,261,2.14,5,2,1,New / Promising,job_e06ac3b9:34:34310
29,34749,2023-10-15,77,36.0,198,2.14,3,4,4,Need Attention,job_e06ac3b9:29:34749
53,48364,2023-11-14,47,22.0,227,2.14,4,1,2,New / Promising,job_e06ac3b9:53:48364
19,29284,2023-11-29,32,15.0,125,2.13,5,3,4,Average Purchaser,job_e06ac3b9:19:29284
19,196,2023-11-29,32,15.0,264,2.13,5,3,4,Average Purchaser,job_e06ac3b9:19:196
53,36180,2023-10-28,64,30.0,442,2.13,4,1,2,New / Promising,job_e06ac3b9:53:36180
32,35221,2023-10-11,81,38.0,495,2.13,4,2,4,New / Promising,job_e06ac3b9:32:35221
26,36554,2023-11-29,32,15.0,376,2.13,5,3,2,Average Purchaser,job_e06ac3b9:26:36554
22,35221,2023-10-11,81,38.0,495,2.13,1,4,3,High-Value At-Risk,job_e06ac3b9:22:35221
27,35958,2023-11-29,32,15.0,74,2.13,3,5,5,Need Attention,job_e06ac3b9:27:35958
23,7883,2023-09-05,117,55.0,129,2.13,1,1,2,Low-Value / Lost,job_e06ac3b9:23:7883
50,39877,2023-12-15,16,7.5,486,2.13,5,5,5,Champion / Loyal,job_e06ac3b9:50:39877
27,37067,2023-11-29,32,15.0,282,2.13,3,5,5,Need Attention,job_e06ac3b9:27:37067
19,17008,2023-12-14,17,8.0,350,2.12,5,3,4,Average Purchaser,job_e06ac3b9:19:17008
19,9387,2023-12-14,17,8.0,463,2.12,5,3,4,Average Purchaser,job_e06ac3b9:19:9387
43,4605,2023-08-17,136,64.0,267,2.12,1,3,4,High-Value At-Risk,job_e06ac3b9:43:4605
28,42557,2023-11-08,53,25.0,445,2.12,3,5,4,Need Attention,job_e06ac3b9:28:42557
64,9786,2023-11-06,55,26.0,159,2.12,5,3,4,Average Purchaser,job_e06ac3b9:64:9786
54,24852,2023-11-24,37,17.5,437,2.11,4,5,5,Champion / Loyal,job_e06ac3b9:54:24852
24,7249,2023-11-04,57,27.0,386,2.11,2,4,2,High-Value At-Risk,job_e06ac3b9:24:7249
19,5315,2023-09-29,93,44.0,252,2.11,5,3,4,Average Purchaser,job_e06ac3b9:19:5315
62,30020,2023-11-04,57,27.0,239,2.11,3,3,3,Need Attention,job_e06ac3b9:62:30020
57,45646,2023-11-02,59,28.0,181,2.11,1,4,3,High-Value At-Risk,job_e06ac3b9:57:45646
14,46979,2023-10-29,63,30.0,450,2.1,2,4,4,High-Value At-Risk,job_e06ac3b9:14:46979
12,39667,2023-10-31,61,29.0,329,2.1,3,2,3,Need Attention,job_e06ac3b9:12:39667
31,43252,2023-11-19,42,20.0,226,2.1,4,4,5,Champion / Loyal,job_e06ac3b9:31:43252
31,10197,2023-11-19,42,20.0,497,2.1,4,4,5,Champion / Loyal,job_e06ac3b9:31:10197
48,22395,2023-10-27,65,31.0,422,2.1,1,3,3,Average Purchaser,job_e06ac3b9:48:22395
58,46522,2023-09-30,92,44.0,307,2.09,4,4,3,Average Purchaser,job_e06ac3b9:58:46522
55,40041,2023-09-07,115,55.0,405,2.09,3,2,3,Need Attention,job_e06ac3b9:55:40041
37,34819,2023-09-07,115,55.0,90,2.09,4,4,4,Champion / Loyal,job_e06ac3b9:37:34819
55,1866,2023-09-07,115,55.0,427,2.09,3,2,3,Need Attention,job_e06ac3b9:55:1866
40,25246,2023-11-16,45,21.5,274,2.09,2,3,3,Average Purchaser,job_e06ac3b9:40:25246
8,28985,2023-11-08,53,25.5,309,2.08,4,1,2,New / Promising,job_e06ac3b9:8:28985
21,25740,2023-11-05,56,27.0,399,2.07,3,5,4,Need Attention,job_e06ac3b9:21:25740
22,15392,2023-10-01,91,44.0,66,2.07,1,4,3,High-Value At-Risk,job_e06ac3b9:22:15392
53,39794,2023-11-30,31,15.0,248,2.07,4,1,2,New / Promising,job_e06ac3b9:53:39794
21,6576,2023-11-05,56,27.0,349,2.07,3,5,4,Need Attention,job_e06ac3b9:21:6576
19,27742,2023-11-03,58,28.0,162,2.07,5,3,4,Average Purchaser,job_e06ac3b9:19:27742
19,29577,2023-11-03,58,28.0,460,2.07,5,3,4,Average Purchaser,job_e06ac3b9:19:29577
53,4541,2023-11-30,31,15.0,211,2.07,4,1,2,New / Promising,job_e06ac3b9:53:4541
50,47739,2023-09-08,114,55.0,80,2.07,5,5,5,Champion / Loyal,job_e06ac3b9:50:47739
61,4818,2023-10-30,62,30.0,221,2.07,5,1,3,New / Promising,job_e06ac3b9:61:4818
53,25544,2023-10-28,64,31.0,87,2.06,4,1,2,New / Promising,job_e06ac3b9:53:25544
32,4605,2023-08-22,131,64.0,267,2.05,4,2,4,New / Promising,job_e06ac3b9:32:4605
28,36070,2023-11-21,40,19.5,211,2.05,3,5,4,Need Attention,job_e06ac3b9:28:36070
37,20549,2023-10-02,90,44.0,449,2.05,4,4,4,Champion / Loyal,job_e06ac3b9:37:20549
28,24830,2023-11-21,40,19.5,379,2.05,3,5,4,Need Attention,job_e06ac3b9:28:24830
13,1689,2023-11-08,53,26.0,214,2.04,5,3,3,Average Purchaser,job_e06ac3b9:13:1689
31,16682,2023-11-15,46,22.5,296,2.04,4,4,5,Champion / Loyal,job_e06ac3b9:31:16682
7,13198,2023-11-04,57,28.0,478,2.04,1,4,4,High-Value At-Risk,job_e06ac3b9:7:13198
11,14947,2023-11-08,53,26.0,340,2.04,4,2,3,New / Promising,job_e06ac3b9:11:14947
19,22520,2023-10-26,66,32.5,301,2.03,5,3,4,Average Purchaser,job_e06ac3b9:19:22520
23,42959,2023-09-05,117,57.5,231,2.03,1,1,2,Low-Value / Lost,job_e06ac3b9:23:42959
19,6385,2023-10-26,66,32.5,465,2.03,5,3,4,Average Purchaser,job_e06ac3b9:19:6385
62,39121,2023-10-31,61,30.0,456,2.03,3,3,3,Need Attention,job_e06ac3b9:62:39121
19,33136,2023-10-26,66,32.5,200,2.03,5,3,4,Average Purchaser,job_e06ac3b9:19:33136
41,4605,2023-08-23,130,64.0,267,2.03,1,2,3,Average Purchaser,job_e06ac3b9:41:4605
7,29602,2023-09-09,113,56.0,246,2.02,1,4,4,High-Value At-Risk,job_e06ac3b9:7:29602
9,481,2023-11-05,56,28.0,474,2.0,3,1,3,Need Attention,job_e06ac3b9:9:481
9,10132,2023-11-05,56,28.0,218,2.0,3,1,3,Need Attention,job_e06ac3b9:9:10132
31,42352,2023-11-19,42,21.0,431,2.0,4,4,5,Champion / Loyal,job_e06ac3b9:31:42352
31,41290,2023-11-19,42,21.0,481,2.0,4,4,5,Champion / Loyal,job_e06ac3b9:31:41290
31,34827,2023-11-19,42,21.0,196,2.0,4,4,5,Champion / Loyal,job_e06ac3b9:31:34827
37,5134,2023-11-23,38,19.0,74,2.0,4,4,4,Champion / Loyal,job_e06ac3b9:37:5134
27,36929,2023-11-29,32,16.0,205,2.0,3,5,5,Need Attention,job_e06ac3b9:27:36929
9,23765,2023-11-05,56,28.0,345,2.0,3,1,3,Need Attention,job_e06ac3b9:9:23765
19,18987,2023-11-29,32,16.0,249,2.0,5,3,4,Average Purchaser,job_e06ac3b9:19:18987
13,42125,2023-11-01,60,30.0,463,2.0,5,3,3,Average Purchaser,job_e06ac3b9:13:42125
31,36315,2023-11-19,42,21.0,336,2.0,4,4,5,Champion / Loyal,job_e06ac3b9:31:36315
50,44533,2023-11-09,52,26.0,210,2.0,5,5,5,Champion / Loyal,job_e06ac3b9:50:44533
21,18523,2023-11-05,56,28.0,485,2.0,3,5,4,Need Attention,job_e06ac3b9:21:18523
25,10096,2023-11-21,40,20.0,194,2.0,5,1,1,New / Promising,job_e06ac3b9:25:10096
21,27548,2023-11-05,56,28.0,417,2.0,3,5,4,Need Attention,job_e06ac3b9:21:27548
21,32645,2023-11-05,56,28.0,137,2.0,3,5,4,Need Attention,job_e06ac3b9:21:32645
31,31437,2023-11-19,42,21.0,311,2.0,4,4,5,Champion / Loyal,job_e06ac3b9:31:31437
10,260,2023-12-01,30,15.0,446,2.0,5,2,4,New / Promising,job_e06ac3b9:10:260
9,31066,2023-09-30,92,46.0,392,2.0,3,1,3,Need Attention,job_e06ac3b9:9:31066
61,28031,2023-09-30,92,46.0,175,2.0,5,1,3,New / Promising,job_e06ac3b9:61:28031
58,39321,2023-12-01,30,15.0,448,2.0,4,4,3,Average Purchaser,job_e06ac3b9:58:39321
52,30591,2023-11-05,56,28.0,196,2.0,3,5,4,Need Attention,job_e06ac3b9:52:30591
32,20168,2023-11-11,50,25.0,108,2.0,4,2,4,New / Promising,job_e06ac3b9:32:20168
31,30162,2023-11-19,42,21.0,439,2.0,4,4,5,Champion / Loyal,job_e06ac3b9:31:30162
31,928,2023-11-19,42,21.0,481,2.0,4,4,5,Champion / Loyal,job_e06ac3b9:31:928
29,33945,2023-11-21,40,20.0,80,2.0,3,4,4,Need Attention,job_e06ac3b9:29:33945
31,13396,2023-11-19,42,21.0,177,2.0,4,4,5,Champion / Loyal,job_e06ac3b9:31:13396
31,9340,2023-11-19,42,21.0,477,2.0,4,4,5,Champion / Loyal,job_e06ac3b9:31:9340
2,24852,2023-11-26,35,17.5,437,2.0,5,4,4,Champion / Loyal,job_e06ac3b9:2:24852
7,9598,2023-11-04,57,28.5,491,2.0,1,4,4,High-Value At-Risk,job_e06ac3b9:7:9598
8,651,2023-10-09,83,42.0,450,1.98,4,1,2,New / Promising,job_e06ac3b9:8:651
4,21573,2023-11-14,47,24.0,260,1.96,4,2,1,New / Promising,job_e06ac3b9:4:21573
14,15172,2023-11-09,52,26.5,133,1.96,2,4,4,High-Value At-Risk,job_e06ac3b9:14:15172
14,11131,2023-11-09,52,26.5,370,1.96,2,4,4,High-Value At-Risk,job_e06ac3b9:14:11131
4,25623,2023-11-14,47,24.0,468,1.96,4,2,1,New / Promising,job_e06ac3b9:4:25623
44,35353,2023-08-16,137,70.0,498,1.96,2,1,2,Low-Value / Lost,job_e06ac3b9:44:35353
47,31960,2023-11-10,51,26.0,139,1.96,5,2,1,New / Promising,job_e06ac3b9:47:31960
47,14875,2023-11-10,51,26.0,125,1.96,5,2,1,New / Promising,job_e06ac3b9:47:14875
43,8204,2023-09-11,111,56.5,459,1.96,1,3,4,High-Value At-Risk,job_e06ac3b9:43:8204
58,11408,2023-11-01,60,31.0,434,1.94,4,4,3,Average Purchaser,job_e06ac3b9:58:11408
64,18840,2023-10-22,70,36.0,491,1.94,5,3,4,Average Purchaser,job_e06ac3b9:64:18840
47,24838,2023-11-28,33,17.0,316,1.94,5,2,1,New / Promising,job_e06ac3b9:47:24838
47,20995,2023-11-28,33,17.0,123,1.94,5,2,1,New / Promising,job_e06ac3b9:47:20995
22,7948,2023-10-11,81,42.0,187,1.93,1,4,3,High-Value At-Risk,job_e06ac3b9:22:7948
14,23803,2023-11-09,52,27.0,459,1.93,2,4,4,High-Value At-Risk,job_e06ac3b9:14:23803
31,4924,2023-11-07,54,28.0,463,1.93,4,4,5,Champion / Loyal,job_e06ac3b9:31:4924
16,651,2023-10-11,81,42.0,450,1.93,2,2,3,Average Purchaser,job_e06ac3b9:16:651
29,1330,2023-11-07,54,28.0,77,1.93,3,4,4,Need Attention,job_e06ac3b9:29:1330
16,7948,2023-10-11,81,42.0,187,1.93,2,2,3,Average Purchaser,job_e06ac3b9:16:7948
29,21410,2023-11-07,54,28.0,474,1.93,3,4,4,Need Attention,job_e06ac3b9:29:21410
54,8518,2023-07-19,165,86.0,176,1.92,4,5,5,Champion / Loyal,job_e06ac3b9:54:8518
3,18599,2023-11-20,41,21.5,319,1.91,3,3,3,Need Attention,job_e06ac3b9:3:18599
10,42736,2023-10-25,67,35.0,61,1.91,5,2,4,New / Promising,job_e06ac3b9:10:42736
7,45066,2023-10-25,67,35.0,399,1.91,1,4,4,High-Value At-Risk,job_e06ac3b9:7:45066
39,23219,2023-12-12,19,10.0,254,1.9,5,2,4,New / Promising,job_e06ac3b9:39:23219
39,7371,2023-12-12,19,10.0,463,1.9,5,2,4,New / Promising,job_e06ac3b9:39:7371
54,2447,2023-11-24,37,19.5,322,1.9,4,5,5,Champion / Loyal,job_e06ac3b9:54:2447
39,30450,2023-10-14,78,41.0,457,1.9,5,2,4,New / Promising,job_e06ac3b9:39:30450
5,27344,2023-11-08,53,28.0,170,1.89,2,1,2,Low-Value / Lost,job_e06ac3b9:5:27344
5,5999,2023-11-08,53,28.0,476,1.89,2,1,2,Low-Value / Lost,job_e06ac3b9:5:5999
26,49588,2023-11-08,53,28.0,132,1.89,5,3,2,Average Purchaser,job_e06ac3b9:26:49588
48,42768,2023-09-16,106,56.0,134,1.89,1,3,3,Average Purchaser,job_e06ac3b9:48:42768
11,44632,2023-11-08,53,28.0,175,1.89,4,2,3,New / Promising,job_e06ac3b9:11:44632
47,24852,2023-11-28,33,17.5,437,1.89,5,2,1,New / Promising,job_e06ac3b9:47:24852
27,44632,2023-11-08,53,28.0,175,1.89,3,5,5,Need Attention,job_e06ac3b9:27:44632
64,44848,2023-09-18,104,55.0,436,1.89,5,3,4,Average Purchaser,job_e06ac3b9:64:44848
27,5496,2023-11-29,32,17.0,336,1.88,3,5,5,Need Attention,job_e06ac3b9:27:5496
48,33000,2023-10-13,79,42.0,411,1.88,1,3,3,Average Purchaser,job_e06ac3b9:48:33000
18,31717,2023-11-15,46,24.5,377,1.88,5,2,2,New / Promising,job_e06ac3b9:18:31717
58,5727,2023-12-01,30,16.0,491,1.88,4,4,3,Average Purchaser,job_e06ac3b9:58:5727
61,48044,2023-10-30,62,33.0,246,1.88,5,1,3,New / Promising,job_e06ac3b9:61:48044
19,40674,2023-11-29,32,17.0,285,1.88,5,3,4,Average Purchaser,job_e06ac3b9:19:40674
19,35887,2023-11-29,32,17.0,470,1.88,5,3,4,Average Purchaser,job_e06ac3b9:19:35887
31,24303,2023-11-19,42,22.5,134,1.87,4,4,5,Champion / Loyal,job_e06ac3b9:31:24303
59,7009,2023-09-19,103,55.0,188,1.87,1,3,3,Average Purchaser,job_e06ac3b9:59:7009
31,13385,2023-11-19,42,22.5,81,1.87,4,4,5,Champion / Loyal,job_e06ac3b9:31:13385
31,33944,2023-11-19,42,22.5,192,1.87,4,4,5,Champion / Loyal,job_e06ac3b9:31:33944
52,39408,2023-12-03,28,15.0,74,1.87,3,5,4,Need Attention,job_e06ac3b9:52:39408
56,16048,2023-11-05,56,30.0,287,1.87,2,3,4,High-Value At-Risk,job_e06ac3b9:56:16048
56,46979,2023-11-05,56,30.0,450,1.87,2,3,4,High-Value At-Risk,job_e06ac3b9:56:46979
38,4799,2023-11-09,52,28.0,82,1.86,4,3,4,Average Purchaser,job_e06ac3b9:38:4799
64,31883,2023-11-22,39,21.0,167,1.86,5,3,4,Average Purchaser,job_e06ac3b9:64:31883
50,49383,2023-11-20,41,22.0,205,1.86,5,5,5,Champion / Loyal,job_e06ac3b9:50:49383
64,44008,2023-11-22,39,21.0,371,1.86,5,3,4,Average Purchaser,job_e06ac3b9:64:44008
38,16185,2023-11-09,52,28.0,356,1.86,4,3,4,Average Purchaser,job_e06ac3b9:38:16185
26,5869,2023-11-22,39,21.0,247,1.86,5,3,2,Average Purchaser,job_e06ac3b9:26:5869
26,32229,2023-11-22,39,21.0,438,1.86,5,3,2,Average Purchaser,job_e06ac3b9:26:32229
38,29987,2023-11-09,52,28.0,483,1.86,4,3,4,Average Purchaser,job_e06ac3b9:38:29987
63,33100,2023-11-22,39,21.0,447,1.86,3,5,5,Need Attention,job_e06ac3b9:63:33100
51,45302,2023-11-09,52,28.0,76,1.86,5,1,1,New / Promising,job_e06ac3b9:51:45302
29,33973,2023-08-02,151,81.0,378,1.86,3,4,4,Need Attention,job_e06ac3b9:29:33973
48,45066,2023-10-27,65,35.0,399,1.86,1,3,3,Average Purchaser,job_e06ac3b9:48:45066
17,9641,2023-09-15,107,57.5,240,1.86,1,5,5,High-Value At-Risk,job_e06ac3b9:17:9641
51,46650,2023-11-09,52,28.0,158,1.86,5,1,1,New / Promising,job_e06ac3b9:51:46650
51,33135,2023-11-22,39,21.0,207,1.86,5,1,1,New / Promising,job_e06ac3b9:51:33135
14,39399,2023-11-09,52,28.0,356,1.86,2,4,4,High-Value At-Risk,job_e06ac3b9:14:39399
17,26767,2023-10-12,80,43.0,114,1.86,1,5,5,High-Value At-Risk,job_e06ac3b9:17:26767
54,34530,2023-11-24,37,20.0,94,1.85,4,5,5,Champion / Loyal,job_e06ac3b9:54:34530
2,45948,2023-11-13,48,26.0,330,1.85,5,4,4,Champion / Loyal,job_e06ac3b9:2:45948
32,48110,2023-11-11,50,27.0,442,1.85,4,2,4,New / Promising,job_e06ac3b9:32:48110
32,11130,2023-11-11,50,27.0,90,1.85,4,2,4,New / Promising,job_e06ac3b9:32:11130
41,5383,2023-10-11,81,44.0,208,1.84,1,2,3,Average Purchaser,job_e06ac3b9:41:5383
40,22035,2023-11-16,45,24.5,130,1.84,2,3,3,Average Purchaser,job_e06ac3b9:40:22035
29,12720,2023-10-15,77,42.0,343,1.83,3,4,4,Need Attention,job_e06ac3b9:29:12720
51,19678,2023-12-09,22,12.0,68,1.83,5,1,1,New / Promising,job_e06ac3b9:51:19678
55,39142,2023-08-25,128,70.0,406,1.83,3,2,3,Need Attention,job_e06ac3b9:55:39142
50,19678,2023-12-09,22,12.0,68,1.83,5,5,5,Champion / Loyal,job_e06ac3b9:50:19678
28,32049,2023-09-22,100,55.0,420,1.82,3,5,4,Need Attention,job_e06ac3b9:28:32049
14,29509,2023-11-09,52,28.5,110,1.82,2,4,4,High-Value At-Risk,job_e06ac3b9:14:29509
6,27521,2023-11-21,40,22.0,445,1.82,5,1,1,New / Promising,job_e06ac3b9:6:27521
28,35510,2023-11-21,40,22.0,200,1.82,3,5,4,Need Attention,job_e06ac3b9:28:35510
59,3545,2023-09-19,103,56.5,316,1.82,1,3,3,Average Purchaser,job_e06ac3b9:59:3545
25,22988,2023-09-22,100,55.0,259,1.82,5,1,1,New / Promising,job_e06ac3b9:25:22988
34,12204,2023-11-30,31,17.0,158,1.82,5,2,1,New / Promising,job_e06ac3b9:34:12204
54,34497,2023-11-10,51,28.0,168,1.82,4,5,5,Champion / Loyal,job_e06ac3b9:54:34497
47,22750,2023-11-10,51,28.0,88,1.82,5,2,1,New / Promising,job_e06ac3b9:47:22750
28,15937,2023-11-21,40,22.0,211,1.82,3,5,4,Need Attention,job_e06ac3b9:28:15937
28,8424,2023-11-21,40,22.0,370,1.82,3,5,4,Need Attention,job_e06ac3b9:28:8424
48,31506,2023-09-30,92,50.5,415,1.82,1,3,3,Average Purchaser,job_e06ac3b9:48:31506
22,22963,2023-11-10,51,28.0,167,1.82,1,4,3,High-Value At-Risk,job_e06ac3b9:22:22963
37,45007,2023-11-23,38,21.0,150,1.81,4,4,4,Champion / Loyal,job_e06ac3b9:37:45007
39,3583,2023-12-12,19,10.5,432,1.81,5,2,4,New / Promising,job_e06ac3b9:39:3583
29,30695,2023-10-27,65,36.0,360,1.81,3,4,4,Need Attention,job_e06ac3b9:29:30695
19,19341,2023-11-23,38,21.0,276,1.81,5,3,4,Average Purchaser,job_e06ac3b9:19:19341
36,47977,2023-10-07,85,47.0,370,1.81,2,5,4,High-Value At-Risk,job_e06ac3b9:36:47977
48,43165,2023-10-27,65,36.0,364,1.81,1,3,3,Average Purchaser,job_e06ac3b9:48:43165
19,3110,2023-11-23,38,21.0,424,1.81,5,3,4,Average Purchaser,job_e06ac3b9:19:3110
19,43732,2023-11-23,38,21.0,447,1.81,5,3,4,Average Purchaser,job_e06ac3b9:19:43732
19,25037,2023-11-23,38,21.0,453,1.81,5,3,4,Average Purchaser,job_e06ac3b9:19:25037
19,5183,2023-11-23,38,21.0,455,1.81,5,3,4,Average Purchaser,job_e06ac3b9:19:5183
42,30353,2023-12-13,18,10.0,432,1.8,5,4,4,Champion / Loyal,job_e06ac3b9:42:30353
10,18441,2023-10-13,79,44.0,490,1.8,5,2,4,New / Promising,job_e06ac3b9:10:18441
10,15392,2023-10-13,79,44.0,66,1.8,5,2,4,New / Promising,job_e06ac3b9:10:15392
4,7160,2023-10-09,83,46.0,354,1.8,4,2,1,New / Promising,job_e06ac3b9:4:7160
48,43999,2023-10-13,79,44.0,250,1.8,1,3,3,Average Purchaser,job_e06ac3b9:48:43999
58,14058,2023-09-23,99,55.0,485,1.8,4,4,3,Average Purchaser,job_e06ac3b9:58:14058
10,7632,2023-10-13,79,44.0,362,1.8,5,2,4,New / Promising,job_e06ac3b9:10:7632
6,38293,2023-11-27,34,19.0,491,1.79,5,1,1,New / Promising,job_e06ac3b9:6:38293
32,49175,2023-11-11,50,28.0,419,1.79,4,2,4,New / Promising,job_e06ac3b9:32:49175
37,13431,2023-11-29,32,18.0,379,1.78,4,4,4,Champion / Loyal,job_e06ac3b9:37:13431
37,36994,2023-11-29,32,18.0,451,1.78,4,4,4,Champion / Loyal,job_e06ac3b9:37:36994
17,9006,2023-10-12,80,45.0,104,1.78,1,5,5,High-Value At-Risk,job_e06ac3b9:17:9006
19,43409,2023-11-29,32,18.0,364,1.78,5,3,4,Average Purchaser,job_e06ac3b9:19:43409
23,8524,2023-10-10,82,46.0,335,1.78,1,1,2,Low-Value / Lost,job_e06ac3b9:23:8524
27,23076,2023-09-28,94,53.0,379,1.77,3,5,5,Need Attention,job_e06ac3b9:27:23076
8,32030,2023-11-08,53,30.0,203,1.77,4,1,2,New / Promising,job_e06ac3b9:8:32030
4,2707,2023-09-20,102,57.5,393,1.77,4,2,1,New / Promising,job_e06ac3b9:4:2707
45,27959,2023-11-22,39,22.0,311,1.77,3,1,1,Average Purchaser,job_e06ac3b9:45:27959
54,9366,2023-10-14,78,44.0,253,1.77,4,5,5,Champion / Loyal,job_e06ac3b9:54:9366
11,24799,2023-12-08,23,13.0,446,1.77,4,2,3,New / Promising,job_e06ac3b9:11:24799
11,13176,2023-12-08,23,13.0,303,1.77,4,2,3,New / Promising,job_e06ac3b9:11:13176
18,21137,2023-12-08,23,13.0,113,1.77,5,2,2,New / Promising,job_e06ac3b9:18:21137
32,578,2023-10-11,81,46.0,487,1.76,4,2,4,New / Promising,job_e06ac3b9:32:578
30,38300,2023-10-11,81,46.0,292,1.76,1,3,1,Average Purchaser,job_e06ac3b9:30:38300
28,19395,2023-10-03,89,50.5,133,1.76,3,5,4,Need Attention,job_e06ac3b9:28:19395
54,27243,2023-11-24,37,21.0,69,1.76,4,5,5,Champion / Loyal,job_e06ac3b9:54:27243
27,8736,2023-11-12,49,28.0,86,1.75,3,5,5,Need Attention,job_e06ac3b9:27:8736
2,16589,2023-11-26,35,20.0,86,1.75,5,4,4,Champion / Loyal,job_e06ac3b9:2:16589
2,7963,2023-11-26,35,20.0,272,1.75,5,4,4,Champion / Loyal,job_e06ac3b9:2:7963
39,19019,2023-11-12,49,28.0,363,1.75,5,2,4,New / Promising,job_e06ac3b9:39:19019
12,28134,2023-10-31,61,35.0,418,1.74,3,2,3,Need Attention,job_e06ac3b9:12:28134
29,19205,2023-11-21,40,23.0,303,1.74,3,4,4,Need Attention,job_e06ac3b9:29:19205
57,21653,2023-10-12,80,46.0,371,1.74,1,4,3,High-Value At-Risk,job_e06ac3b9:57:21653
12,10863,2023-10-31,61,35.0,301,1.74,3,2,3,Need Attention,job_e06ac3b9:12:10863
12,7076,2023-10-31,61,35.0,125,1.74,3,2,3,Need Attention,job_e06ac3b9:12:7076
34,49248,2023-11-09,52,30.0,471,1.73,5,2,1,New / Promising,job_e06ac3b9:34:49248
37,41065,2023-11-23,38,22.0,111,1.73,4,4,4,Champion / Loyal,job_e06ac3b9:37:41065
14,8744,2023-11-09,52,30.0,111,1.73,2,4,4,High-Value At-Risk,job_e06ac3b9:14:8744
31,18077,2023-09-27,95,55.0,207,1.73,4,4,5,Champion / Loyal,job_e06ac3b9:31:18077
28,31343,2023-10-25,67,39.0,312,1.72,3,5,4,Need Attention,job_e06ac3b9:28:31343
13,4210,2023-12-19,12,7.0,443,1.71,5,3,3,Average Purchaser,job_e06ac3b9:13:4210
5,3376,2023-11-08,53,31.0,381,1.71,2,1,2,Low-Value / Lost,job_e06ac3b9:5:3376
61,41958,2023-11-13,48,28.0,472,1.71,5,1,3,New / Promising,job_e06ac3b9:61:41958
54,43920,2023-11-25,36,21.0,234,1.71,4,5,5,Champion / Loyal,job_e06ac3b9:54:43920
13,27435,2023-12-19,12,7.0,258,1.71,5,3,3,Average Purchaser,job_e06ac3b9:13:27435
2,42342,2023-11-13,48,28.0,269,1.71,5,4,4,Champion / Loyal,job_e06ac3b9:2:42342
61,48705,2023-11-13,48,28.0,248,1.71,5,1,3,New / Promising,job_e06ac3b9:61:48705
54,35855,2023-11-25,36,21.0,224,1.71,4,5,5,Champion / Loyal,job_e06ac3b9:54:35855
11,30480,2023-11-08,53,31.0,432,1.71,4,2,3,New / Promising,job_e06ac3b9:11:30480
11,42736,2023-11-01,60,35.0,61,1.71,4,2,3,New / Promising,job_e06ac3b9:11:42736
54,44912,2023-11-25,36,21.0,154,1.71,4,5,5,Champion / Loyal,job_e06ac3b9:54:44912
